-1.35462084142843        1.30915724829858
0.871211353255907        2.42764108935187
 1.97309600309572       0.178009779497145
 2.40374938751457       2.176487401255116E-002
 2.54208748950332       0.519671349628438
 2.63637341382298       0.379035383826382
 3.07345096841909       0.141355834153308
 3.19939551796648       0.603595310068181
 3.34337222462461       2.908942482794355E-003
 3.45848201604452       1.041153162377219E-002
 3.65211141213473       7.264569157539372E-003
 3.91311324309509        1.93859380680425
 4.22809823058166       3.132932596649528E-002
 4.59345694405674       0.296357870504622
 4.81789554004191       0.146058249670641
 4.94606576529611        6.19025651574482
 5.31651166397842       5.976290725681932E-003
 5.49704552730761       1.382384590402743E-015
 5.74513810047346       9.546979184688635E-003
 5.91767970938101       9.879896442622244E-002
 6.07404351986004       9.278124879304889E-011
 6.16188231275259       4.660656345505959E-007
 6.17310763329751        19.1524457063798
 6.33371239204908       0.502844850266645
 6.63377587293710       0.296377776222392
 6.83909982785794       8.584260035415363E-002
 6.85389111572527       1.676215099226078E-011
 7.02384391736118       4.314799817435969E-013
 7.06359326333082       2.539249827719952E-003
 7.12493097179396       7.951965870040488E-002
 7.22354210183988       6.721748910073638E-003
 7.63013148112288       8.090511611295811E-014
 8.01550976544929       1.951495535770601E-013
 8.07035742709232       3.112909241364434E-014
 8.18252327483049       4.882587255032172E-013
 8.22555568336409       2.852431517096016E-009
 8.22726586862856       0.135922445169694     
 8.30982387238293       2.982634348889003E-012
 8.34805289859813       0.538464745715957     
 8.40661405221459       1.388635163998448E-014
 9.22786181291768       1.496674689442115E-002
 9.32136659906660       4.840082373268556E-014
 9.54767769463632       6.668707220160343E-003
 9.67212669916217       2.115774713269137E-012
 9.73666923127461        4.76325722133501     
 9.75388756930323       5.704077866034714E-011
 9.87274060264567       7.057213755469801E-013
 10.1155129987504       2.130127458946883E-003
 10.4216712717995       1.846926897642469E-017
 10.6064437723707       8.488110443381438E-005
 10.6803316023954       4.667825691312672E-016
 10.7081649217580       4.779263072028759E-004
 10.8713748297664       4.780567490030961E-015
 10.9705525108074       2.451757252012290E-006
 11.0405172906307       4.543669986191812E-003
 11.0807806668007       1.861311228106937E-014
 11.1809655982626       2.374947641967704E-004
 11.3488582918675       1.183660714555402E-013
 11.5367959284525       1.086650740986433E-005
 11.7461653323824       2.360026676377615E-016
 11.8658819425150       4.268343845022129E-016
 12.0349956853391       1.764996967606672E-016
 12.1935801105639       4.078298121736629E-016
 12.5086831772601       7.062633995011285E-003
 12.5218307588988       1.217749299558883E-002
 13.0449047923307       3.379999872424056E-004
 13.1088755088659       1.124052260615094E-004
 13.1420010524846       1.411978975163126E-012
 13.1894820508412       1.563704647211351E-003
 13.4437594143505       9.305477095385952E-014
 13.5413816514308       4.711524832686607E-004
 13.5939142344599       7.983258737473129E-013
   18.7430845316137        13.6399995316137       1.959227876960101E-011
   18.7521960646098        13.6491110646098       6.861647185299470E-003
   18.9270293100150        13.8239443100150       1.592929294757026E-004
   18.9561917799832        13.8531067799832       1.160609942878588E-004
   18.9587592044327        13.8556742044327       2.261147090394832E-012
   19.1147868599283        14.0117018599283       2.041578904530205E-008
   19.1942133058045        14.0911283058045       2.930234338121140E-002
   19.2820032711710        14.1789182711710       1.139459270475641E-003
   19.3224208854734        14.2193358854734       6.039759076261619E-013
   19.3389184374401        14.2358334374401       8.239618624661564E-003
   19.6182104716750        14.5151254716750        40.5099764562463     
   19.6215451554509        14.5184601554509       2.827823602912599E-009
   19.6759370177389        14.5728520177389       6.281878663961889E-004
   19.7148944189313        14.6118094189313       5.765673035671524E-011
   19.8167259954156        14.7136409954156        18.1947313343776     
   19.9086474248712        14.8055624248712        1.22104910388439     
   19.9927826403605        14.8896976403605       2.817708043185823E-010
   20.2405152187814        15.1374302187814       3.190401903703035E-003
   20.2577564545238        15.1546714545238       7.036624164064185E-005
   20.3611734641732        15.2580884641732       7.571981401598072E-014
   20.4564682591247        15.3533832591247       1.779405683216026E-003
   20.5539716666363        15.4508866666363       4.423434758913858E-011
   20.5734377541726        15.4703527541726       0.239803888351083     
   20.8338049810893        15.7307199810893       1.788043917801738E-014
   20.9418313943736        15.8387463943736       1.391849931950470E-002
   20.9761398747345        15.8730548747345       4.325927075763458E-003
   21.0475162138819        15.9444312138819       3.270597330475788E-004
   21.0708905669774        15.9678055669774       5.479017121219295E-004
   21.0806622352228        15.9775772352228       3.825681357716386E-003
   21.1584792103174        16.0553942103174       1.013921193819153E-002
   21.2615303888162        16.1584453888162       1.772938968776241E-014
   21.4219556366978        16.3188706366978       2.218642771618857E-013
   21.5511469558013        16.4480619558013       3.509400368819704E-003
   21.6325100221624        16.5294250221624       1.973791461652254E-002
   21.7746242983321        16.6715392983321       2.385150310039631E-002
   21.7784511365984        16.6753661365984       2.580681923794339E-003
   21.8869081483629        16.7838231483629       1.746943182296315E-002
   21.9695904775559        16.8665054775559       0.112363774699557     
   22.2342095669545        17.1311245669545       1.760312570188339E-004
   22.2610382331080        17.1579532331080       6.167106698269938E-002
   22.3216610775440        17.2185760775440       2.134165508500694E-002
   22.3498221597996        17.2467371597996       1.764718480932605E-012
   22.4209653550162        17.3178803550162       6.105964676214068E-003
   22.4737740374191        17.3706890374191       1.208967114986488E-013
   22.6641873865619        17.5611023865619       1.480928505987149E-004
   22.6678103241699        17.5647253241699       2.100850663005964E-004
   22.6828818435557        17.5797968435557       4.056317469994921E-013
   22.8757285908598        17.7726435908598       6.798976422698691E-013
   22.9137135620352        17.8106285620352       8.848868419049988E-003
   22.9680307026078        17.8649457026078       6.621164692135412E-006
